t,rx_packets,tx_packets,rx_silent_s,state,tec,rec,restarted,bus_errors,arbit_lost,error_warn,error_pass,bus_off
1788435145.0837705,4190711,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.0931275,4190722,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.1031947,4190741,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.1131465,4190754,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.1294444,4190770,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.1331236,4190787,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.143172,4190808,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.1531403,4190822,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.1631052,4190838,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.179898,4190854,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.1831229,4190875,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.1931686,4190891,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.2031848,4190903,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.2131743,4190923,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.2231839,4190932,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.2381954,4190947,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.2431903,4190964,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.2532854,4190986,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.2631648,4191001,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.273187,4191013,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.2888467,4191032,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.2931068,4191049,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.3031304,4191066,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.313166,4191079,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.3235757,4191095,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.33309,4191111,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.3501902,4191126,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.3531291,4191142,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.3630922,4191164,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.3730998,4191180,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.3831804,4191191,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.393155,4191209,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.4087465,4191226,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.413114,4191243,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.4231703,4191259,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.4331088,4191275,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.4431243,4191290,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.4605122,4191305,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.4631827,4191321,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.473138,4191342,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.4831676,4191354,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.493129,4191367,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.503151,4191382,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.5182123,4191398,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.5230868,4191426,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.5330598,4191460,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.5431135,4191494,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.5530536,4191527,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.5630383,4191561,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.5809464,4191594,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.5831163,4191629,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.593161,4191664,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.603124,4191702,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.613049,4191734,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.6230893,4191762,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.6373966,4191794,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.643131,4191824,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.6532636,4191856,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.6630983,4191893,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.673196,4191928,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.6887481,4191957,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.6932557,4191991,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.7031896,4192024,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.7131991,4192056,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.7231529,4192077,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.7388232,4192113,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.7431998,4192148,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.75319,4192165,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.7631967,4192180,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.7731497,4192200,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.783204,4192230,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.8009493,4192252,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.8032017,4192275,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.8131742,4192294,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.823165,4192308,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.8332129,4192325,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.8431642,4192344,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.8595793,4192363,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.863152,4192376,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.8731594,4192391,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.8832426,4192412,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.8932061,4192430,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.9031749,4192456,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.921089,4192492,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.9231856,4192531,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.933273,4192562,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.9432237,4192574,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.953227,4192590,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.9632266,4192608,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.9815161,4192624,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.9831848,4192639,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435145.9931831,4192649,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.003177,4192671,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.0131783,4192687,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.0303755,4192702,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.0331304,4192718,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.0431964,4192739,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.0532246,4192749,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.0631917,4192771,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.0731587,4192807,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.0895994,4192845,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.093172,4192879,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.1031709,4192910,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.1132038,4192937,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.1231844,4192969,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.1331792,4192992,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.1504352,4193015,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.153132,4193038,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.16316,4193057,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.173146,4193069,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.1831462,4193085,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.1931465,4193108,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.2084076,4193125,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.2131102,4193153,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.2231426,4193178,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.2331662,4193211,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.2431948,4193236,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.2578638,4193258,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.263121,4193279,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.273156,4193301,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.2831454,4193315,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.293142,4193325,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.3031378,4193341,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.3194737,4193362,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.3231072,4193397,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.3331556,4193428,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.3431442,4193451,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.3531544,4193473,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.3630931,4193496,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.377761,4193519,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.3831306,4193541,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.3931777,4193564,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.403151,4193585,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.4131348,4193608,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.428233,4193629,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.4331307,4193652,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.4431493,4193675,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.4531443,4193695,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.4631438,4193718,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.479103,4193737,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.4831502,4193756,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.4931512,4193785,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.5031385,4193808,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.5131333,4193831,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.5231302,4193853,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.5376625,4193869,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.5431232,4193885,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.5531552,4193902,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.563137,4193920,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.573122,4193939,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.5892978,4193965,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.5931137,4193992,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.6031454,4194028,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.6131349,4194051,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.623127,4194064,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.6331313,4194080,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.649056,4194096,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.6531043,4194111,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.6631477,4194134,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.6731465,4194161,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.6831777,4194189,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.699106,4194221,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.7031612,4194244,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.7131472,4194262,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.7231398,4194273,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.7331293,4194306,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.7431448,4194326,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.7590585,4194340,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.7631137,4194356,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.7731526,4194379,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.7831552,4194392,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.7931473,4194406,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.807823,4194433,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.8131871,4194466,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.8231418,4194502,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.833162,4194526,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.8431425,4194547,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.8585937,4194570,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.8631394,4194591,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.8731556,4194607,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.8831441,4194623,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.893118,4194638,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.9031255,4194649,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.919045,4194665,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.9231617,4194683,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.9331458,4194701,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.9432216,4194719,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.9531758,4194733,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.969481,4194749,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.9731007,4194771,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.9830732,4194787,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435146.9930756,4194803,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.0031528,4194819,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.0131292,4194838,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.0276265,4194853,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.0331995,4194870,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.043172,4194887,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.0531476,4194907,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.0631416,4194919,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.0777984,4194931,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.0831037,4194954,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.0931594,4194970,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.1031506,4194984,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.1131418,4195002,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.127921,4195021,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.1331234,4195036,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.1431437,4195051,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.1531355,4195067,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.1631403,4195084,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.17311,4195097,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.1894908,4195108,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.1931589,4195137,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.2030869,4195172,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.2130952,4195207,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.2230496,4195239,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.2330992,4195276,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.2511132,4195312,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.25311,4195333,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.2631435,4195363,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.2730706,4195395,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.283103,4195429,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.2932396,4195464,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.30753,4195490,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.3131626,4195516,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.3232174,4195551,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.3330598,4195588,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.3431416,4195605,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.3530736,4195620,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.37097,4195636,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.3731015,4195658,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.3832152,4195669,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.3932276,4195701,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.4032145,4195734,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.4193976,4195769,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.4230814,4195801,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.4331849,4195828,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.443126,4195859,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.453171,4195882,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.463112,4195904,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.482646,4195927,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.4831178,4195950,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.493131,4195972,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.5031502,4195995,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.5130608,4196017,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.5230997,4196033,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.5383024,4196062,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.5431385,4196084,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.55319,4196107,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.563102,4196130,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.5731566,4196153,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.5883346,4196176,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.5931392,4196192,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.6030579,4196215,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.6130495,4196234,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.6231394,4196245,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.6330712,4196269,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.6512978,4196302,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.6531107,4196325,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.663143,4196347,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.6730692,4196366,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.683048,4196389,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.7006195,4196411,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.7031178,4196431,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.7132232,4196454,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.7231555,4196477,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.7331486,4196493,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.743139,4196505,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.757553,4196525,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.7631981,4196543,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.773214,4196578,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.7831073,4196608,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.7932892,4196628,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.8031673,4196651,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.820019,4196674,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.8231058,4196694,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.833105,4196716,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.8430524,4196739,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.8530512,4196762,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.8630881,4196785,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.878586,4196807,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.883087,4196830,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.8932045,4196853,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.903211,4196870,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.9131274,4196891,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
1788435147.9326496,4196914,1984005,0.0,ERROR-PASSIVE,128,0,0,0,0,6,6,0
